Season,Champion,Picks,Bans,Presence,Wins,Losses,Winrate,KDA,Avg BT,GT,CSM,DPM,GPM,CSD@15,GD@15,XPD@15
S11,Urgot Urgot,131,114,3%,53,78,40%,2.6,6.1,31:27:00,7.8,414,397,-6.3,-95,-140
S11,Cassiopeia Cassiopeia,138,101,3%,55,83,40%,2.7,8,31:22:00,8.6,477,402,2,-142,-62
S11,Bard Bard,149,76,3%,88,61,59%,4.5,7.1,31:52:00,1.2,215,246,-4.5,-53,174
S11,Lissandra Lissandra,140,79,3%,79,61,56%,3.4,7.6,31:53:00,7.8,445,371,-2.1,-88,-199
S11,Sejuani Sejuani,150,54,3%,57,93,38%,3.1,7.2,31:39:00,5.3,294,318,-11,-476,-387
S11,Sivir Sivir,140,54,3%,63,77,45%,4.1,7.9,33:01:00,9.7,550,432,0.6,-88,6
S11,Kassadin Kassadin,71,108,2%,39,32,55%,4.2,6.4,30:45:00,8.5,570,423,-2,-65,29
S11,Chogath Chogath,133,44,2%,66,67,50%,2.4,8.6,32:07:00,7.1,378,358,-5.6,-305,-188
S11,Qiyana Qiyana,88,79,2%,40,48,45%,2.5,6,30:39:00,6.5,430,363,-8.5,-175,-256
S11,Blitzcrank Blitzcrank,99,66,2%,50,49,51%,2.6,8.3,31:52:00,1.1,173,236,1,-107,-147
S11,KhaZix KhaZix,83,76,2%,50,33,60%,3.8,5.8,32:01:00,6.2,415,368,-0.8,-35,-89
S11,Maokai Maokai,103,42,2%,60,43,58%,2.8,7.7,32:49:00,2.1,432,249,-2.7,-151,-137
S11,Talon Talon,52,93,2%,31,21,60%,3.1,3.8,30:10:00,6.6,432,392,5.1,266,264
S11,Kayn Kayn,98,42,2%,46,52,47%,2.5,6.5,31:00:00,6.7,375,368,0.3,84,47
S11,RekSai RekSai,65,74,2%,36,29,55%,2.5,4.3,32:29:00,5.4,316,344,-6.9,-43,-178
S11,Poppy Poppy,83,53,2%,42,41,51%,2.6,7,31:53:00,4.9,288,307,-9.3,-337,-270
S11,Darius Darius,52,83,2%,28,24,54%,3.1,7,31:47:00,7.9,435,404,17.9,685,400
S11,Fiddlesticks Fiddlesticks,41,94,2%,26,15,63%,3.4,4.9,30:41:00,6.1,387,351,4.4,-18,217
S11,Ahri Ahri,71,59,2%,34,37,48%,4.2,6.3,32:50:00,8.1,487,381,-1.7,-25,102
S11,Taric Taric,71,58,2%,29,42,41%,3.2,7.4,29:43:00,1.3,96,235,0.5,-95,93
S11,Zed Zed,70,59,2%,35,35,50%,3.2,5.5,30:10:00,7.2,542,407,2.1,349,245
S11,Zilean Zilean,63,63,2%,31,32,49%,5,6.9,31:55:00,3.9,287,291,-4.2,-51,332
S11,Mordekaiser Mordekaiser,85,32,2%,48,37,56%,2.3,8.8,32:09:00,7.5,489,379,2.9,79,174
S11,Ivern Ivern,35,79,2%,16,19,46%,3.4,3.1,32:12:00,4.8,181,292,-19.7,-712,-768
S11,Pyke Pyke,63,49,2%,37,26,59%,2.5,6.8,31:24:00,1.5,199,303,0.5,431,-168
S11,Heimerdinger Heimerdinger,39,72,1%,22,17,56%,2.9,3.1,32:48:00,7.5,588,379,0,75,78
S11,Zac Zac,64,47,1%,33,31,52%,4,6.6,31:38:00,5.3,290,324,-9.8,-438,-132
S11,Nami Nami,72,36,1%,30,42,42%,3.5,5,30:53:00,0.5,182,240,-10.3,-124,-91
S11,Evelynn Evelynn,28,79,1%,17,11,61%,4.2,3.8,30:54:00,5.9,542,378,2.5,669,717
S11,Vex Vex,44,60,1%,23,21,52%,3.6,5.2,30:08:00,7.3,595,381,-6.7,-92,-138
S11,Elise Elise,39,60,1%,17,22,44%,2.3,5.8,31:32:00,5,343,323,-13.3,-275,-491
S11,Anivia Anivia,37,61,1%,11,26,30%,2,5.8,30:43:00,8.1,387,372,-2.9,-175,-100
S11,Tryndamere Tryndamere,33,55,1%,17,16,52%,3.5,5.9,32:51:00,9.1,425,451,5.2,521,284
S11,Riven Riven,30,51,1%,17,13,57%,2.7,5.8,30:46:00,7.8,394,404,-6.5,-187,-355
S11,Vladimir Vladimir,48,30,1%,21,27,44%,3,7,31:35:00,8.1,515,384,-0.1,-6,-17
S11,Amumu Amumu,37,40,1%,18,19,49%,1.9,5.8,30:45:00,1.2,179,240,-0.1,46,108
S11,Xerath Xerath,39,28,1%,19,20,49%,4.9,6.5,34:55:00,8.1,758,384,-1.1,-96,74
S11,Kled Kled,43,19,1%,18,25,42%,2.5,6.9,32:05:00,7.4,373,366,-8.3,-392,-397
S11,Quinn Quinn,25,35,1%,13,12,52%,2.9,7.3,32:03:00,8.4,627,423,8.1,578,-27
S11,Malzahar Malzahar,38,21,1%,22,16,58%,3.3,7.5,32:35:00,8,547,390,-7.7,-363,-15
S11,Kayle Kayle,22,34,1%,9,13,41%,2.3,4.1,31:44:00,9.1,419,413,1,-302,-103
S11,Lux Lux,38,15,1%,19,19,50%,3.9,6.1,32:11:00,3.7,470,301,-3.3,98,184
S11,Annie Annie,18,27,1%,11,7,61%,4.9,5.7,31:20:00,6.7,466,366,-1.6,4,-26
S11,Katarina Katarina,9,36,1%,2,7,22%,2.6,4.1,32:34:00,6.8,456,368,-20,-45,-108
S11,VelKoz VelKoz,29,16,1%,13,16,45%,4.2,7.4,34:12:00,8.1,596,378,1.3,148,160
S11,Neeko Neeko,37,8,1%,14,23,38%,2,8.4,32:31:00,5.1,386,309,-5.7,-186,-160
S11,Veigar Veigar,27,12,1%,8,19,30%,2.7,6.8,31:02:00,7.5,359,369,-6.2,29,-96
S11,Aurelion Sol Aurelion Sol,10,26,0%,8,2,80%,4.2,3.7,34:58:00,7.3,507,376,-2.3,-204,-5
S11,Nasus Nasus,26,9,0%,12,14,46%,2.4,4.1,30:32:00,7.4,504,385,-7.5,-458,-132
S11,Janna Janna,25,9,0%,9,16,36%,2.4,7.6,31:45:00,0.7,149,233,-12.2,-47,23
S11,Nunu Nunu,8,26,0%,1,7,13%,1.8,3.2,31:23:00,4.7,295,284,-10.4,-613,-215
S11,Twitch Twitch,27,6,0%,13,14,48%,3.3,5.7,30:37:00,8.1,626,422,-2.3,171,30
S11,Swain Swain,20,11,0%,12,8,60%,4.8,7.8,33:12:00,7.2,657,382,-3.8,-112,288
S11,Shaco Shaco,10,19,0%,7,3,70%,5.7,4.2,32:43:00,5.2,330,333,-13.8,-203,-416
S11,Soraka Soraka,18,11,0%,10,8,56%,4,6.8,31:59:00,3.5,203,267,-18,-530,-127
S11,Akshan Akshan,3,20,0%,1,2,33%,3,4.4,27:42:00,7.2,437,417,10,987,1038
S11,Fizz Fizz,11,9,0%,6,5,55%,3.5,5.8,30:10:00,7.1,485,388,-6.4,280,148
S11,Garen Garen,15,5,0%,9,6,60%,3.8,5.2,30:47:00,6.2,482,392,-5.4,-346,-253
S11,Shyvana Shyvana,13,3,0%,5,8,38%,2.5,7.7,30:33:00,6.3,496,351,0.5,-207,-234
S11,Yorick Yorick,6,10,0%,0,6,0%,0.9,5.2,32:17:00,8.4,424,385,-5.2,-329,-68
S11,Illaoi Illaoi,4,12,0%,0,4,0%,0.4,3.9,28:01:00,7.9,448,363,11.8,-690,220
S11,Rengar Rengar,6,7,0%,1,5,17%,1.7,4.4,30:45:00,5.9,330,338,0.2,289,-202
S11,Brand Brand,7,5,0%,5,2,71%,2.6,5.4,30:01:00,5,517,346,-23.8,78,-253
S11,Zyra Zyra,4,4,0%,1,3,25%,1.3,3.8,35:58:00,0.9,501,253,-16,-168,-339
S11,Teemo Teemo,3,4,0%,3,0,100%,3.4,5.5,29:01:00,8.1,577,432,27.7,1112,758
S11,Vi Vi,6,1,0%,3,3,50%,5.7,8,32:35:00,5.5,230,327,-16.2,-163,-684
S11,Singed Singed,3,0,0%,2,1,67%,4.7,-,29:02:00,6.5,463,373,-25.3,-3,557
S11,Warwick Warwick,1,2,0%,0,1,0%,0.6,5.5,24:10:00,3.8,369,270,-9,-1629,-512
S11,Master Yi Master Yi,0,2,0%,,,,,6,00:00,,,,,,
S11,Rammus Rammus,1,1,0%,0,1,0%,0.4,6,18:13,4,140,259,-47,-2342,-2862
S11,Sona Sona,0,1,0%,,,,,8,00:00,,,,,,
S11,Zeri Zeri,0,0,0%,,,,,-,00:00,,,,,,
S11,Renata Glasc Renata Glasc,0,0,0%,,,,,-,00:00,,,,,,
S10,Sett Sett,1907,2376,72%,976,931,51%,2.6,4.2,32:44:00,5.6,330,329,-1.6,7,-108
S10,Aphelios Aphelios,2000,1843,64%,1103,897,55%,4,4.1,33:05:00,9.4,547,433,1.5,192,26
S10,Ornn Ornn,1909,1892,64%,957,952,50%,3.2,5.5,33:04:00,6.8,359,335,-8.1,-400,-97
S10,Syndra Syndra,1249,2318,60%,654,595,52%,3.5,4.6,33:21:00,8.6,537,392,8.2,163,80
S10,Thresh Thresh,1706,1673,56%,883,823,52%,3.4,6,33:05:00,1.1,122,232,0.7,48,-43
S10,Nautilus Nautilus,2072,925,50%,1005,1067,49%,2.3,7.7,32:42:00,1.3,148,232,-0.4,-61,-103
S10,Senna Senna,1197,1721,49%,595,602,50%,4.9,4.1,32:51:00,5,435,338,-6.4,23,92
S10,Kalista Kalista,939,1842,46%,495,444,53%,3.9,3.9,31:59:00,9.4,428,434,10.1,431,186
S10,LeBlanc LeBlanc,752,1985,46%,400,352,53%,4.6,6,33:41:00,7.8,530,382,0.4,26,126
S10,Zoe Zoe,1094,1564,44%,561,533,51%,4.5,5.3,33:00:00,7.9,569,374,0.3,47,-4
S10,Renekton Renekton,1314,1251,43%,698,616,53%,2.6,6.2,32:48:00,7.9,363,385,10.1,436,260
S10,Lee Sin Lee Sin,1607,915,42%,777,830,48%,3.1,6,32:54:00,5.1,233,321,-4.4,-48,-155
S10,Varus Varus,994,1517,42%,507,487,51%,3.6,3.8,33:00:00,9,571,417,7.1,224,84
S10,Ezreal Ezreal,1682,784,41%,831,851,49%,3.9,5.2,32:50:00,9,640,416,-1.9,-263,-58
S10,Azir Azir,1174,1034,37%,540,634,46%,3,6.4,32:53:00,9.1,520,409,4.6,55,107
S10,Trundle Trundle,1308,881,37%,649,659,50%,4,5.2,32:46:00,4.7,176,306,-7.2,-206,-391
S10,Olaf Olaf,772,1239,34%,376,396,49%,2.8,5.6,32:53:00,5.6,296,332,7.6,176,266
S10,Graves Graves,1045,955,33%,520,525,50%,3.8,4.8,32:37:00,6.7,369,366,9.2,206,371
S10,Jarvan IV Jarvan IV,1053,892,33%,504,549,48%,3.4,5.6,33:01:00,4.7,179,303,-4.4,-193,-285
S10,Miss Fortune Miss Fortune,1460,437,32%,733,727,50%,4.2,5.7,32:59:00,9.7,508,434,3,40,72
S10,Volibear Volibear,932,895,31%,477,455,51%,3.2,4.5,32:50:00,5.7,284,331,-3.2,-88,-136
S10,Aatrox Aatrox,1219,558,30%,590,629,48%,2.6,7.5,33:00:00,7.7,384,372,3.6,56,171
S10,Lucian Lucian,552,1194,29%,255,297,46%,3,4.7,32:35:00,9,518,420,9.9,397,82
S10,Orianna Orianna,1049,694,29%,533,516,51%,4.4,6.8,33:07:00,8.8,497,401,4.7,-68,66
S10,Karma Karma,743,977,29%,331,412,45%,3.7,4.5,32:16:00,3.5,265,274,-3.8,-125,-120
S10,Braum Braum,1210,477,28%,580,630,48%,3.4,8.3,33:04:00,1,138,225,1.1,-67,-14
S10,Gangplank Gangplank,784,870,28%,394,390,50%,3.4,6.6,33:46:00,8.3,585,423,-0.3,228,-93
S10,Ashe Ashe,1187,465,28%,574,613,48%,3.7,5,32:33:00,8.9,478,409,0.4,-55,-7
S10,Nidalee Nidalee,603,974,26%,349,254,58%,3.9,4.5,31:46:00,6.6,393,368,11.9,388,616
S10,Mordekaiser Mordekaiser,765,783,26%,375,390,49%,2.1,7.2,32:49:00,7.6,456,374,-3.9,-219,8
S10,Elise Elise,548,984,26%,261,287,48%,2.9,4.6,32:59:00,5.1,317,320,-5.5,-63,-158
S10,Leona Leona,1023,502,25%,507,516,50%,2.4,8.1,32:37:00,1.1,120,230,0.5,17,-85
S10,Akali Akali,448,1067,25%,241,207,54%,3.3,4.2,32:21:00,8,461,391,-1.1,-12,27
S10,Tahm Kench Tahm Kench,923,590,25%,466,457,50%,3,7.2,33:07:00,1.9,137,242,-1.8,-96,-38
S10,Twisted Fate Twisted Fate,460,1023,25%,267,193,58%,4.5,4.4,32:10:00,8.4,431,425,-5.5,426,-6
S10,Yuumi Yuumi,525,947,25%,252,273,48%,6.1,5,32:37:00,0.5,265,225,-8.7,-290,88
S10,Pantheon Pantheon,512,956,25%,255,257,50%,2.5,4.7,32:34:00,4.7,305,315,-4.5,84,-160
S10,Gragas Gragas,746,639,23%,389,357,52%,3.3,5.6,33:38:00,4.9,329,308,-3.2,-121,-80
S10,Wukong Wukong,641,722,23%,336,305,52%,2.8,6.3,31:59:00,7.4,367,379,-5.6,-101,-102
S10,Bard Bard,729,607,22%,419,310,57%,4.7,6.6,32:44:00,1.3,189,241,1.2,-28,199
S10,Camille Camille,604,722,22%,330,274,55%,2.7,6.8,31:55:00,8,429,405,-1.1,77,-74
S10,RekSai RekSai,664,557,20%,338,326,51%,2.9,6.3,32:49:00,5.3,253,329,2.7,165,169
S10,Galio Galio,576,610,20%,296,280,51%,3.7,5.7,31:51:00,6.8,363,350,-11.7,-386,-187
S10,Cassiopeia Cassiopeia,476,630,18%,255,221,54%,3.3,5.8,32:44:00,8.6,461,404,4,-44,-79
S10,Sylas Sylas,631,434,18%,296,335,47%,2.8,7.6,32:25:00,7.3,448,371,-6.2,-167,-69
S10,Rumble Rumble,429,614,17%,194,235,45%,3.2,5.1,33:19:00,6.8,525,350,-6.5,-186,-154
S10,Caitlyn Caitlyn,375,645,17%,202,173,54%,4.1,4.4,33:02:00,9.4,559,440,6.4,389,48
S10,Sejuani Sejuani,584,327,15%,277,307,47%,3.5,6.5,33:00:00,5,224,307,-3.3,-173,-157
S10,Irelia Irelia,295,612,15%,139,156,47%,2.2,6,32:31:00,8.7,378,408,12.8,307,14
S10,Jayce Jayce,476,422,15%,223,253,47%,2.6,7.1,32:17:00,8.4,611,402,8,348,-51
S10,Rakan Rakan,588,238,14%,312,276,53%,4.1,7.1,33:05:00,1.2,140,234,0.8,-22,-84
S10,Ekko Ekko,418,320,12%,209,209,50%,3.5,6.7,32:17:00,7.7,417,388,-1.6,69,263
S10,Taric Taric,450,257,12%,219,231,49%,3.5,6.9,31:51:00,1.2,95,232,-0.9,-161,15
S10,Corki Corki,451,251,12%,213,238,47%,4,7.5,33:27:00,9.5,628,433,2.3,161,43
S10,Karthus Karthus,221,466,11%,111,110,50%,3.1,4.6,33:13:00,7.2,632,383,20.5,539,1010
S10,Qiyana Qiyana,239,387,10%,134,105,56%,3.3,5.3,32:42:00,6.9,421,371,-8.9,-62,-198
S10,Kassadin Kassadin,214,352,9%,104,110,49%,4.3,7.8,30:17:00,8.8,503,420,-5.6,-372,-46
S10,Morgana Morgana,266,294,9%,153,113,58%,3.9,7.7,33:21:00,1.6,209,249,-5.3,24,-10
S10,Kennen Kennen,333,217,9%,162,171,49%,2.2,7.9,33:07:00,7.7,469,369,4.2,95,20
S10,Xayah Xayah,360,173,9%,156,204,43%,3.4,5.5,33:28:00,9.5,475,427,-1,-55,21
S10,Shen Shen,265,266,9%,135,130,51%,3.6,5.6,32:28:00,5.9,298,330,-7.2,-409,-65
S10,Kaisa Kaisa,422,101,9%,179,243,42%,3.6,8,31:50:00,9.2,477,431,0.1,-94,-8
S10,Lillia Lillia,261,259,9%,121,140,46%,3.5,4.8,32:21:00,6.5,475,355,5.2,76,165
S10,Soraka Soraka,146,372,9%,78,68,53%,4.5,4.2,32:50:00,4.3,219,276,-15.3,-590,-303
S10,Blitzcrank Blitzcrank,261,253,9%,130,131,50%,2.8,6.4,33:10:00,1,164,233,-1,10,-134
